ID,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,v20,v21,v22,V23,V24,V25,v26,V27,v28
169,1,1,31,4,6,5,5,11,8,1,4,5,0.5,0,1,0.574308237,0.695462861,0.197530864,1,0.603464459,1,1,1,1,1,1,1,0,0.709865112
170,1,1,31,4,6,6,6,13,8,1,4,5,1,0,1,0.751462205,0.833961245,0.117283951,1,0.720197969,1,1,1,1,1,1,1,0,0.807756033
171,1,1,31,4,3,2,2,6,8,1,2,3,0,0,1,0.622065604,0.732913018,0.160493827,1,0.56455329,1,1,0,1,1,1,1,0,0.669677638
172,1,1,31,4,4,3,3,7,8,1,3,4,0,0,1,0.595020905,0.710561229,0.197530864,1,0.633671815,1,1,0,1,1,1,1,0,0.688161748
173,1,1,31,4,6,27,21,13,8,1,4,5,1,0,1,0.964214628,0.928856879,0.049382716,1,0.680006827,1,1,1,1,1,1,1,1,0.957049937
174,1,1,32,1,5,3,3,7,8,1,3,4,0,0.5,1,0.516268616,0.735415205,0.148148148,1,0.531615326,1,1,0,1,1,1,1,0,0.750804986
175,1,1,32,1,5,4,4,9,8,1,3,4,0,0.5,1,0.613901148,0.799121273,0.12345679,1,0.609437665,1,1,1,1,1,1,1,0,0.888897833
176,1,1,33,3,6,20,8,10,5,0,4,5,0.5,0,0.5,0.508706263,0.554263556,0.302469136,1,0.504735899,1,0,0,1,1,1,1,0,0.539142234
177,1,1,33,3,6,10,10,12,5,0,4,5,1,0,1,0.756951745,0.766692528,0.154320988,1,0.677873539,1,1,0,1,1,1,1,0,0.749429312
178,1,1,33,3,6,20,8,10,5,0,4,5,0.5,0,0.5,0.536224417,0.565596413,0.296296296,1,0.518730267,1,1,0,1,1,1,1,0,0.548914747
179,1,1,33,3,6,20,8,10,5,0,4,5,1,0,1,0.74983994,0.761711297,0.160493827,1,0.690161277,0,0,0,1,0,1,1,0,0.692053508
180,1,0,34,2,2,13,12,4,2,0,3,4,0,0,0.5,0.324769436,0.418613643,0.283950617,1,0.158801946,0,0,0,0,0,0,1,0,0.253069804
181,1,0,34,2,2,13,12,4,2,0,1,2,0,0,0.5,0.34474047,0.437013506,0.290123457,1,0.210086185,0,0,0,0,0,0,1,0,0.257657649
182,1,0,34,2,8,15,14,14,6,0,5,9,0,0.5,0.5,0.456189101,0.49620128,0.345679012,1,0.42358563,0,0,0,1,0,0,1,1,0.36202093
183,1,0,34,2,6,8,8,10,5,0,4,5,0.5,0.5,0.5,0.454459182,0.483315696,0.327160494,1,0.367522826,0,0,0,0,0,0,1,0,0.35751612
184,1,0,34,2,2,9,9,2,1,0,3,4,0,0,0.5,0.256749726,0.35567904,0.302469136,1,0.090110078,0,0,0,0,0,0,1,0,0.196516809
185,1,0,35,2,6,8,8,10,5,0,4,5,0.5,0.5,0,0.554608653,0.371402105,0.574074074,1,0.467190033,0,0,0,0,0,0,1,0,0.337591181
186,1,0,35,2,6,10,10,12,5,0,4,5,0.5,0.5,0,0.546405816,0.466421378,0.308641975,1,0.295844355,1,0,0,0,0,1,1,0,0.415236311
187,1,1,36,5,8,24,19,4,2,0,5,7,0,0,0.5,0.451211907,0.514661207,0.271604938,1,0.330147624,1,1,0,1,0,1,1,1,0.444617362
188,1,1,36,5,7,15,14,14,6,0,5,9,0,0.5,0.5,0.521350949,0.619138085,0.203703704,1,0.416929772,0,1,0,1,0,1,1,1,0.585974376
189,1,0,36,5,2,21,12,4,2,0,3,4,0,0,0.5,0.347053597,0.406086199,0.296296296,1,0.158545951,0,0,0,0,0,0,1,0,0.323769055
190,1,0,36,5,2,21,12,4,2,0,3,4,0,0,0.5,0.34378411,0.448842878,0.265432099,1,0.182950764,1,0,0,0,0,0,1,0,0.34729563
191,1,0,36,5,1,12,9,2,1,0,3,4,0,0,0.5,0.30250698,0.409397537,0.290123457,1,0.158204625,1,0,0,0,0,0,1,0,0.307457519
192,1,0,36,5,2,21,12,4,2,0,3,4,0,0,0.5,0.345221069,0.458320803,0.259259259,1,0.200017066,1,0,0,1,1,1,1,0,0.389310383
193,1,0,36,5,3,14,13,5,3,0,3,4,0,0,0.5,0.457520873,0.54857787,0.234567901,1,0.336888813,1,1,0,1,1,1,1,0,0.464743927
194,1,0,36,5,1,12,9,2,1,0,3,4,0,0,0.5,0.282469459,0.347736975,0.314814815,1,0.087720795,0,0,0,1,0,0,0,0,0.258204378
195,1,0,36,5,1,25,20,2,1,0,1,2,0,0,0.5,0.34378411,0.441726339,0.327160494,1,0.280996672,1,0,0,0,0,1,1,0,0.363767115
196,1,0,36,5,6,29,8,10,5,0,4,5,0.5,0,0.5,0.451114139,0.495772045,0.333333333,1,0.413516512,1,1,0,1,0,1,1,0,0.452352045
197,1,0,36,5,6,20,8,10,5,0,4,5,0.5,0,0.5,0.4581195,0.553283776,0.240740741,1,0.360013653,1,1,0,1,1,1,1,0,0.472557527
198,1,1,36,5,4,19,18,8,4,0,3,4,0,0,1,0.539313784,0.586791124,0.234567901,1,0.426828228,1,1,1,1,1,1,1,0,0.545022621
199,1,1,36,5,6,10,10,12,5,0,4,5,1,0,1,0.773108901,0.749251022,0.172839506,1,0.678470859,1,1,0,1,1,1,1,1,0.650193133
200,1,1,36,5,6,16,15,12,5,0,4,5,1,0.5,0.5,0.530964452,0.587673546,0.24691358,1,0.445089171,1,1,0,1,1,1,1,1,0.561131594
201,1,1,37,1,6,6,6,13,8,1,4,5,1,0.5,1,0.693785606,0.724990104,0.12962963,1,0.464971414,1,1,0,1,1,1,1,1,0.824244183
202,1,1,37,1,6,5,5,11,8,1,4,5,1,0.5,1,0.474184684,0.647933742,0.222222222,1,0.523679495,1,1,0,1,1,1,1,0,0.714202365
203,1,1,38,4,2,1,1,3,8,1,1,2,0,0,1,0.404503017,0.361320754,0.395061728,2,0.222288591,1,0,1,1,1,1,1,0,0.605922117
204,1,1,38,4,5,3,3,7,8,1,3,4,0,0,1,0.566939895,0.558498986,0.271604938,1,0.431606792,1,1,0,1,1,1,1,0,0.655517736
205,1,1,38,4,5,3,3,7,8,1,3,4,0,0,1,0.728885854,0.753449842,0.117283951,1,0.49577609,1,1,1,1,1,1,1,0,0.738617457
206,1,1,38,4,5,3,3,7,8,1,3,4,0.5,0,1,0.604717562,0.683357238,0.179012346,1,0.498848025,1,1,0,1,1,1,1,0,0.747762174
207,1,1,38,4,6,6,6,13,8,1,4,5,1,0,1,0.816861242,0.76956548,0.148148148,1,0.647068863,1,1,1,1,1,1,1,1,0.855930987
208,1,1,38,4,5,2,2,6,8,1,3,4,0,0,1,0.568132749,0.642801998,0.172839506,1,0.390562335,1,0,0,1,1,1,1,0,0.665858986
209,1,1,38,4,5,2,2,6,8,1,3,4,0,0,1,0.587145613,0.651147097,0.185185185,1,0.455072958,1,1,0,1,1,1,1,0,0.666656428
210,1,1,38,4,6,27,21,13,8,1,4,5,1,0,1,0.974041653,0.859672803,0.104938272,1,0.766191655,1,1,1,1,1,1,1,1,0.98553374
211,1,1,38,4,6,6,6,13,8,1,4,5,0.5,0,1,0.647485685,0.658594837,0.222222222,1,0.550729584,1,1,1,1,1,1,1,0,0.75154998
212,1,0,39,2,1,30,23,1,1,0,1,2,0,0,0.5,0.259291618,0.315912831,0.345679012,1,0.078590323,0,0,0,0,0,0,0,0,0.130589146
213,1,0,39,2,1,13,12,4,2,0,3,4,0,0,0,0.276308605,0.323723116,0.358024691,1,0.106493728,0,0,0,0,0,0,0,0,0.164965663
214,1,0,39,2,1,13,12,4,2,0,3,4,0,0,0.5,0.317149838,0.346775951,0.37037037,1,0.161959212,0,0,0,0,0,0,1,0,0.228810331
215,1,0,39,2,6,8,8,10,5,0,4,5,0,0,0,0.403397389,0.466143567,0.308641975,1,0.302073556,0,0,0,0,0,0,1,0,0.28222609
216,1,1,40,4,8,24,19,4,2,0,5,9,0,0,0.5,0.457110294,0.502762494,0.314814815,1,0.393975595,1,0,0,1,1,1,1,1,0.4673286
217,1,0,40,4,2,26,9,2,1,0,1,2,0,0,0.5,0.287540671,0.340157048,0.339506173,1,0.106237734,0,0,0,0,0,0,1,0,0.287397274
218,1,0,40,4,2,22,12,4,2,0,3,4,0,0,0.5,0.356276193,0.403683829,0.320987654,1,0.191398583,1,0,0,0,0,0,1,0,0.365762797
219,1,0,40,4,2,21,12,4,2,0,3,4,0,0,0.5,0.351417688,0.397844321,0.314814815,1,0.173990955,0,0,0,0,0,0,1,0,0.354703871
220,1,1,40,4,6,20,8,10,5,0,4,5,0.5,0,0.5,0.456861895,0.528717332,0.265432099,1,0.358648349,1,0,1,1,1,1,1,0,0.541898051
221,1,1,40,4,6,16,15,12,5,0,4,5,0,0,1,0.565744168,0.550656289,0.308641975,1,0.4968854,1,0,0,1,1,1,1,0,0.579777705
222,1,1,40,4,6,16,15,12,5,0,4,5,1,0,1,0.766228691,0.739270181,0.172839506,1,0.662940524,1,0,0,1,1,1,1,1,0.674897841
223,1,0,40,4,3,23,13,5,3,0,3,4,0,0,0.5,0.464616853,0.514161039,0.265432099,1,0.320419831,1,0,0,1,1,1,1,0,0.465300575
224,1,0,40,4,3,23,13,5,3,0,3,4,0,0,0.5,0.457110294,0.510736072,0.25308642,1,0.295161703,1,0,0,1,1,1,1,0,0.437261532
225,1,0,40,4,7,15,14,14,6,0,5,9,0,0,1,0.547453802,0.542145416,0.320987654,1,0.510367779,1,0,0,1,1,1,1,1,0.522989882
226,1,1,41,1,2,1,1,3,8,1,1,2,0,0,1,0.346118771,0.383984189,0.5,1,0.424012288,0,0,0,1,1,0,1,0,0.501931144
227,1,1,41,1,2,1,1,3,8,1,1,2,0,1,1,0.345030629,0.449084111,0.296296296,1,0.246864067,1,0,0,1,1,1,1,0,0.551645653
228,1,1,41,1,8,1,1,3,8,1,5,7,0,0,1,0.465726872,0.480646795,0.197530864,1,0.125351992,1,0,0,0,1,1,1,0,0.595536084
229,1,1,41,1,8,1,1,3,8,1,5,7,0,1,0.5,0.345030629,0.488336002,0.259259259,1,0.25326393,1,0,0,1,1,1,1,0,0.588061542
230,1,0,41,1,4,2,2,6,8,1,3,4,0,0.5,1,0.428721601,0.607145618,0.209876543,1,0.396279546,1,1,0,1,1,1,1,0,0.641398763
231,1,0,41,1,5,3,3,7,8,1,3,4,0,0.5,1,0.514450643,0.662604148,0.185185185,1,0.474869869,1,1,0,1,1,1,1,0,0.735367286
232,1,0,41,1,6,6,6,13,8,1,4,5,1,0,1,0.657979502,0.510736072,0.419753086,1,0.623944023,1,1,0,1,1,1,1,0,0.690454828
233,1,1,41,1,4,2,2,6,8,1,7,10,0,0.5,1,0.403950509,0.593889172,0.228395062,1,0.428620189,1,0,0,1,1,1,1,0,0.640734548
234,1,1,41,1,5,3,3,7,8,1,2,11,0,0,1,0.73488244,0.721603627,0.148148148,1,0.519498251,1,1,0,1,1,1,1,0,0.804942673
235,1,1,41,1,5,3,3,7,8,1,2,3,0,0,1,0.43340992,0.647454358,0.179012346,1,0.422220326,1,1,1,1,1,1,1,0,0.754513874
236,1,0,41,1,7,15,14,14,6,0,5,9,0,0,1,0.64508248,0.663031354,0.265432099,1,0.713798106,1,1,0,1,1,1,1,1,0.719505832
237,1,1,41,1,6,6,6,13,8,1,4,5,1,0,1,0.95601055,0.880182526,0.080246914,1,0.699889069,1,1,1,1,1,1,1,0,0.981038529
238,1,1,41,1,6,6,6,13,8,1,4,5,1,0,1,0.877588748,0.830109943,0.080246914,1,0.530676679,1,1,1,1,1,1,1,1,0.967235837
239,1,1,41,1,6,6,6,13,8,1,4,5,1,0,1,0.657979502,0.683357238,0.222222222,1,0.650140797,1,1,0,1,1,1,1,0,0.800359968
240,1,1,41,1,6,6,6,13,8,1,4,5,1,0,1,0.73488244,0.772851108,0.154320988,1,0.689478624,1,1,1,1,1,1,1,0,0.838919836
241,1,1,41,1,7,6,6,13,8,1,5,9,0.5,0,1,0.694142062,0.712397882,0.197530864,1,0.647666183,1,1,0,1,1,1,1,1,0.804890956
242,1,1,41,1,5,4,4,9,8,1,3,4,0.5,0.5,1,0.710568676,0.760473864,0.141975309,1,0.564467958,1,1,1,1,1,1,1,0,0.911139338
243,1,1,41,1,5,7,7,17,8,1,6,8,0,0,1,0.73488244,0.79055857,0.098765432,1,0.509343801,1,1,1,1,1,1,1,0,0.952844295
244,1,1,41,1,4,7,7,17,8,1,6,8,0,0.5,0.5,0.436465055,0.612816835,0.24691358,1,0.472736582,1,1,1,1,1,1,1,0,0.767244576
245,1,0,42,2,1,12,9,2,1,0,1,2,0,0,0.5,0.289973877,0.360276343,0.345679012,1,0.142418295,0,0,0,0,0,0,1,0,0.285440701
246,1,0,42,2,2,22,12,4,2,0,1,2,0,0.5,0.5,0.403950509,0.511896882,0.259259259,1,0.301390904,1,0,0,0,0,0,1,0,0.394676223
247,1,0,42,2,2,21,12,4,2,0,1,2,0,0,0.5,0.313883469,0.394830102,0.296296296,1,0.146343545,0,0,0,0,0,0,1,0,0.341365426
248,1,1,43,1,2,1,1,3,8,1,6,12,0,0.5,1,0.345963466,0.464662443,0.314814815,1,0.290297807,1,0,0,1,1,1,1,0,0.631456669
249,1,1,43,1,2,1,1,3,8,1,7,10,0,0,1,0.345963466,0.414285851,0.327160494,1,0.220667292,0,0,0,1,1,0,1,0,0.567805389
250,1,1,43,1,6,1,1,3,8,1,4,5,0.5,0.5,0.5,0.345963466,0.43035966,0.401234568,1,0.340899394,1,0,0,1,1,0,1,0,0.59478731
251,1,1,43,1,2,1,1,3,8,1,2,3,0,0.5,0.5,0.345963466,0.453005859,0.345679012,1,0.346616606,1,0,0,1,1,1,1,0,0.604619686
252,1,1,43,1,2,1,1,3,8,1,1,1,0,0.5,0.5,0.345963466,0.457907144,0.327160494,1,0.263845038,1,0,0,1,1,1,1,0,0.567257052
253,1,1,43,1,6,1,1,3,8,1,4,13,0.5,0.5,0.5,0.345963466,0.486297105,0.259259259,1,0.240549535,1,0,0,1,1,1,1,0,0.624681633
254,1,1,44,4,6,29,8,10,5,0,4,5,0.5,0,1,0.456861895,0.518546357,0.320987654,1,0.449867736,1,0,0,1,1,1,1,0,0.498307649
255,1,0,44,4,6,10,10,12,5,0,4,5,0.5,0,0,0.522688633,0.451580242,0.407407407,1,0.44107859,1,0,0,0,0,0,1,0,0.430059438
256,1,0,44,4,6,29,8,10,5,0,4,5,0.5,0,0.5,0.428535658,0.532017583,0.265432099,1,0.350627187,1,0,0,1,1,1,1,0,0.446386787
257,1,0,44,4,6,10,10,12,5,0,4,5,1,0,0.5,0.653986781,0.550656289,0.358024691,1,0.613789572,1,0,0,0,1,0,1,1,0.610760605
258,1,1,44,4,6,16,15,12,5,0,4,5,0.5,0,1,0.512478295,0.547750482,0.308641975,1,0.489205564,1,1,0,1,1,1,1,0,0.567801899
259,1,1,44,4,6,10,10,12,5,0,4,5,1,0,1,0.658310784,0.667997219,0.240740741,1,0.661233894,1,1,1,1,1,1,1,1,0.636350222
260,1,1,44,4,6,10,10,12,5,0,4,5,1,0,0.5,0.675923398,0.602192592,0.308641975,1,0.646471542,1,1,0,1,1,1,1,1,0.691606975
261,1,0,44,4,2,22,12,4,2,0,3,4,0,0,0.5,0.413621948,0.488163022,0.24691358,1,0.237733595,1,0,0,0,0,0,1,0,0.391016337
262,1,0,44,4,2,13,12,4,2,0,3,4,0,0,0.5,0.314214751,0.432151218,0.240740741,1,0.122280058,0,0,0,0,0,0,1,0,0.238533009
263,1,0,44,4,8,8,8,10,5,0,5,9,0,0,0.5,0.456613372,0.566888056,0.25308642,1,0.41735643,1,0,0,0,0,0,1,1,0.425592227
264,1,0,45,4,8,24,19,4,2,0,5,9,0,0,0.5,0.404503017,0.454130324,0.296296296,1,0.253349262,1,0,0,0,0,1,1,1,0.38573342
265,1,0,45,4,2,25,20,2,1,0,1,2,0,0,0.5,0.345963466,0.380299243,0.333333333,1,0.173990955,0,0,0,0,0,0,1,0,0.334678655
266,1,0,45,4,1,12,9,2,1,0,1,2,0,0,0.5,0.313883469,0.39124896,0.277777778,1,0.110333646,0,0,0,0,0,0,0,0,0.286753262
267,1,0,45,4,6,16,15,12,5,0,4,5,1,0,1,0.73488244,0.795576918,0.061728395,1,0.381346531,0,0,1,1,1,1,1,0,0.697869796
268,1,0,45,4,6,10,10,12,5,0,4,5,0,0,0,0.54329611,0.518546357,0.438271605,1,0.680006827,0,0,1,0,1,0,1,0,0.401316218
269,1,0,45,4,2,29,8,10,5,0,1,2,0.5,0,0.5,0.435480844,0.489653102,0.283950617,1,0.310521376,1,0,0,0,1,0,1,0,0.453142774
270,1,0,45,4,2,21,12,4,2,0,3,4,0,0,0.5,0.313883469,0.405376091,0.277777778,1,0.130983872,0,0,0,0,0,0,1,0,0.320624783
271,1,0,45,4,3,14,13,5,3,0,3,4,0,0,1,0.404503017,0.489091176,0.259259259,1,0.252069289,1,0,0,0,1,1,1,0,0.429360384
272,1,0,45,4,3,14,13,5,3,0,3,4,0,0,0.5,0.345963466,0.448954236,0.24691358,1,0.158801946,1,0,0,0,0,1,1,0,0.372090484
273,1,0,45,4,4,23,13,5,3,0,3,4,0,0,1,0.518615578,0.547217811,0.259259259,1,0.364706886,1,1,0,1,1,1,1,0,0.523705615
274,1,0,45,4,2,21,12,4,2,0,1,2,0,0.5,0.5,0.346668464,0.475359096,0.234567901,1,0.168700401,0,0,0,1,1,0,1,0,0.38076408
275,1,0,45,4,2,13,12,4,2,0,3,4,0,0,0.5,0.345963466,0.422329501,0.228395062,1,0.087635464,1,0,0,1,0,0,1,0,0.272677806
276,1,0,45,4,6,20,8,10,5,0,4,5,1,0,0.5,0.525179833,0.561156146,0.265432099,1,0.433313423,1,1,0,1,1,1,1,0,0.524569211
277,1,0,45,4,6,10,10,12,5,0,4,5,0.5,0,0,0.545379309,0.518546357,0.351851852,1,0.505418551,1,0,0,0,0,0,1,0,0.479415601
278,1,1,46,1,6,29,8,10,5,0,4,5,0.5,0,1,0.456861895,0.518546357,0.302469136,1,0.403532725,1,1,0,1,1,1,1,0,0.53187126
279,1,0,46,1,1,12,9,2,1,0,3,4,0,0,0.5,0.275508702,0.276755867,0.462962963,1,0.143186279,1,0,0,0,0,0,1,0,0.281002557
280,1,0,46,1,2,29,8,10,5,0,5,7,0,0.5,0.5,0.376883207,0.540774337,0.277777778,1,0.410103251,1,1,0,1,1,1,1,0,0.497821164
281,1,0,46,1,2,21,12,4,2,0,3,4,0,0,0.5,0.342534453,0.387633871,0.419753086,1,0.310265381,1,0,0,0,0,0,1,0,0.340718873
282,1,0,46,1,2,21,12,4,2,0,3,4,0,0,0.5,0.348850663,0.394769503,0.407407407,1,0.307449441,1,0,0,0,1,0,1,0,0.363023714
283,1,0,46,1,2,14,13,5,3,0,3,4,0,0,0.5,0.416891954,0.470897439,0.320987654,1,0.326649031,1,0,0,1,0,0,1,0,0.41214018
284,1,0,46,1,3,14,13,5,3,0,3,4,0,0,1,0.50628083,0.559321931,0.290123457,1,0.480245755,1,1,0,1,1,1,1,0,0.499118121
285,1,1,47,1,5,7,7,17,8,1,2,3,0.5,0,1,0.747447348,0.858353573,0.074074074,1,0.608925676,1,1,0,1,1,1,1,0,0.98072583
286,1,1,47,1,5,7,7,17,8,1,6,8,0,0,1,0.647025491,0.755159471,0.148148148,1,0.611741616,1,0,0,1,1,1,1,0,0.810452109
287,1,1,47,1,6,6,6,13,8,1,4,5,1,0.5,1,0.713254563,0.863935827,0.080246914,1,0.641180988,1,1,1,1,1,1,1,0,0.904394869
288,1,1,47,1,5,7,7,17,8,1,2,6,0,0,1,0.726004676,0.81972352,0.148148148,1,0.808004096,1,1,1,1,1,1,1,0,0.903988909
289,1,1,47,1,5,4,4,9,8,1,2,11,0.5,0.5,1,0.741648142,0.806344174,0.117283951,1,0.629063913,1,1,1,1,1,1,1,0,0.930648472
290,1,1,37,1,6,6,6,13,8,1,4,5,1,0,1,0.912228782,0.868009505,0.117283951,1,0.850669852,1,1,1,1,1,1,1,0,1
291,1,1,37,1,6,6,6,13,8,1,4,5,1,0.5,1,0.757627707,0.779453083,0.117283951,1,0.530676679,1,1,1,1,1,1,1,0,0.975579162
292,1,1,37,1,6,5,5,11,8,1,4,5,1,1,1,0.457110294,0.698122525,0.179012346,1,0.552521546,1,1,0,1,1,1,1,0,0.754858088
293,1,1,37,1,6,6,6,13,8,1,4,5,1,0.5,1,0.701688263,0.731855387,0.154320988,1,0.560116051,1,1,1,1,1,1,1,0,0.873952855
294,1,1,48,1,2,22,12,4,2,0,3,4,0,0,1,0.456613372,0.483482414,0.302469136,1,0.325625053,1,0,0,1,1,1,1,0,0.463033809
295,1,1,48,1,6,20,8,10,5,0,4,5,0.5,0,0.5,0.565744168,0.61738217,0.228395062,1,0.458230224,1,1,0,1,1,1,1,0,0.556212398
296,1,1,48,1,3,23,13,5,3,0,2,6,0,1,1,0.456861895,0.566888056,0.327160494,1,0.594675314,1,0,0,1,1,1,1,0,0.628193719
297,1,1,48,1,4,19,18,8,4,0,3,4,0,0,0.5,0.503814783,0.528215174,0.290123457,1,0.415479136,1,1,0,1,1,1,1,0,0.551361658
298,1,1,48,1,8,24,19,4,2,0,5,9,0,0,1,0.456613372,0.483482414,0.395061728,1,0.498677362,0,0,0,1,0,1,1,1,0.53706343
299,1,1,48,1,4,3,3,7,8,1,3,4,0,0,1,0.605528534,0.63604493,0.24691358,1,0.56907586,1,1,0,1,1,1,1,0,0.629680402
300,1,0,49,2,2,21,12,4,2,0,3,4,0,0,0.5,0.313883469,0.394830102,0.314814815,1,0.170065705,0,0,0,0,0,0,1,0,0.332834228
301,1,0,49,2,3,22,12,4,2,0,3,4,0,0.5,0.5,0.403950509,0.481604756,0.283950617,1,0.281593993,1,0,0,1,0,1,1,0,0.397124923
302,1,0,49,2,6,16,15,12,5,0,4,5,0.5,0.5,1,0.416305088,0.54804874,0.314814815,1,0.50251728,1,0,0,1,1,1,1,0,0.499811243
303,1,1,50,1,2,21,12,4,2,0,1,2,0,1,1,0.42046097,0.579808727,0.209876543,1,0.338680775,1,1,0,1,1,1,1,0,0.490472933
304,1,0,51,2,6,31,24,15,1,0,4,5,0.5,0,0,0.46964083,0.426780601,0.419753086,1,0.394572916,0,0,0,0,0,1,1,0,0.305147298
305,1,0,52,1,1,26,9,2,1,0,1,2,0,0,0.5,0.299384477,0.328533033,0.388888889,1,0.149586142,1,0,0,1,0,0,1,0,0.312519409
306,1,0,52,1,3,22,12,4,2,0,1,2,0,0.5,0.5,0.348940534,0.397557771,0.333333333,1,0.195323833,1,0,0,1,1,1,1,0,0.404133906
307,1,0,52,1,1,13,12,4,2,0,3,4,0,0,0.5,0.335871556,0.390644014,0.308641975,1,0.152658077,1,0,0,1,1,1,1,0,0.349274546
308,1,0,52,1,3,23,13,5,3,0,3,4,0,1,0.5,0.364155621,0.519907135,0.228395062,1,0.259322468,1,0,0,1,1,1,1,0,0.475458848
309,1,1,53,1,9,30,23,1,1,0,1,1,0,0.5,0.5,0.112765861,0.247349366,0.419753086,1,0.051710897,0,0,0,1,1,0,1,0,0.408169974
310,1,1,54,4,6,20,8,10,5,0,4,5,1,0,0.5,0.530899173,0.554795857,0.259259259,1,0.400972779,1,1,0,1,1,1,1,0,0.553253291
311,1,1,54,4,6,20,8,10,5,0,4,5,1,0.5,0.5,0.531163866,0.560196247,0.234567901,1,0.35421111,1,1,0,1,1,1,1,0,0.569990087
312,1,1,54,4,3,23,13,5,3,0,7,10,1,0,1,0.567421953,0.571401587,0.228395062,1,0.374861336,1,1,0,1,1,1,1,0,0.592257327
313,1,1,54,4,6,20,8,10,5,0,4,5,1,0,0.5,0.45611595,0.518546357,0.240740741,1,0.281593993,1,0,0,1,1,1,1,0,0.515109542
314,1,0,55,4,9,30,23,1,1,0,1,2,0,0,0.5,0.11127285,0.232993965,0.388888889,1,0.007167847,0,0,0,0,0,0,1,0,0.172712501
315,1,0,55,4,1,17,16,1,1,0,3,4,0,0,0,0.243888603,0.30252939,0.345679012,1,0.058537418,0,0,0,0,0,0,0,0,0.16016824
316,1,0,55,4,2,21,12,4,2,0,1,2,0,0,0.5,0.343187165,0.395983218,0.296296296,1,0.143186279,0,0,0,0,0,0,1,0,0.328412126
317,1,0,55,4,1,12,9,2,1,0,1,2,0,0,0.5,0.284938479,0.348180329,0.308641975,1,0.082174247,0,0,0,0,0,0,1,0,0.254946371
318,1,0,55,4,8,17,16,1,1,0,5,7,0,0,0.5,0.228922834,0.288060723,0.407407407,1,0.046505675,0,0,0,0,0,0,1,0,0.155646342
319,1,0,55,4,2,13,12,4,2,0,1,2,0,0,0.5,0.306457374,0.377936958,0.302469136,1,0.122621384,0,0,0,0,0,0,1,0,0.270088767
320,1,0,55,4,1,17,16,1,1,0,1,2,0,0,0,0.27026684,0.363582907,0.283950617,1,0.072019797,0,0,0,0,0,0,1,0,0.206604497
321,1,1,56,4,7,15,14,14,6,0,5,9,0,0,1,0.595654399,0.618170852,0.308641975,1,0.643228944,1,1,1,1,1,1,1,1,0.762284064
322,1,0,56,4,2,22,12,4,2,0,3,4,0,0,0.5,0.357889532,0.451767562,0.271604938,1,0.206331598,1,0,0,0,0,0,1,0,0.396100119
323,1,0,56,4,2,21,12,4,2,0,3,4,0,0,0.5,0.345963466,0.432151218,0.277777778,1,0.184145405,0,0,0,1,0,0,1,0,0.341304222
324,1,0,56,4,4,19,18,8,4,0,3,4,0,0,1,0.580041575,0.622453194,0.222222222,1,0.471797935,1,1,0,1,1,1,1,0,0.626569684
325,1,0,56,4,6,32,25,12,5,0,4,5,1,0,0.5,0.804972194,0.754685265,0.179012346,1,0.723013909,1,1,1,1,1,1,1,1,0.811924501
326,1,0,56,4,6,10,10,12,5,0,4,5,1,0,1,0.795963663,0.749251022,0.172839506,1,0.696305145,1,0,0,1,1,1,1,1,0.728658517
327,1,0,56,4,6,20,8,10,5,0,4,5,0.5,0,0.5,0.470322973,0.526245365,0.283950617,1,0.392780954,1,1,0,1,1,1,1,0,0.507599306
328,1,0,56,4,3,23,13,5,3,0,3,4,0,0,1,0.568049343,0.614174937,0.209876543,1,0.424353614,1,0,0,1,1,1,1,0,0.53372335
329,1,0,56,4,1,26,9,2,1,0,3,4,0,0,0.5,0.304468375,0.379769374,0.314814815,1,0.14267429,0,0,0,0,0,0,1,0,0.338701227
330,1,0,56,4,4,23,13,5,3,0,3,4,0,0,1,0.493914789,0.53994688,0.259259259,1,0.357709702,1,1,0,1,1,1,1,0,0.502125082
331,1,0,56,4,4,23,13,5,3,0,3,4,0,0,1,0.506431275,0.530594558,0.271604938,1,0.366242853,1,0,0,1,1,1,1,0,0.536102771
332,1,0,56,4,8,23,13,5,3,0,5,9,0,0,0.5,0.395877738,0.482625446,0.277777778,1,0.277071422,1,0,0,1,1,1,1,1,0.461396611
333,1,0,56,4,6,16,15,12,5,0,4,5,0.5,0,1,0.617210223,0.622782734,0.25308642,1,0.541087123,1,1,0,1,1,1,1,1,0.572520578
334,1,0,56,4,1,26,9,2,1,0,1,2,0,0,0.5,0.311345152,0.388069496,0.302469136,1,0.122706716,0,0,0,0,0,0,0,0,0.320373663
335,1,1,56,4,3,28,22,16,7,0,2,3,0,0,0.5,0.456861895,0.627620334,0.191358025,1,0.410444577,0,0,0,1,1,1,1,0,0.563986867
336,1,1,56,4,6,10,10,12,5,0,4,5,1,0,0.5,0.714815114,0.55756959,0.388888889,1,0.692209233,1,1,1,1,1,1,1,1,0.70295197
337,1,1,56,4,7,15,14,14,6,0,5,9,0,0,1,0.556690737,0.583827647,0.283950617,1,0.528031402,1,1,0,1,1,1,1,1,0.69599432
338,1,1,57,1,2,1,1,3,8,1,1,1,0,0,1,0.457110294,0.505438918,0.308641975,1,0.385613107,1,0,0,1,1,1,1,0,0.530560494
