ID,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,v20,v21,v22,V23,V24,V25,v26,V27,v28
336,2,0,55,4,2,11,11,10,5,0,1,2,0.5,0,0.5,0.342221548,0.441726339,0.290123457,1,0.214779418,1,0,0,1,0,0,1,0,0.3816615
337,2,0,55,4,2,21,12,4,2,0,1,2,0,0,0.5,0.344908297,0.3980317,0.296296296,1,0.1500128,0,0,0,0,0,0,1,0,0.315716369
338,2,0,55,4,1,12,9,2,1,0,1,2,0,0,0.5,0.287726195,0.351221506,0.302469136,1,0.075689052,0,0,0,0,0,0,1,0,0.250295934
339,2,0,55,4,8,17,16,1,1,0,5,7,0,0,0.5,0.209988332,0.260667484,0.450617284,1,0.046847001,0,0,0,0,0,0,1,0,0.153657655
340,2,0,55,4,2,9,9,2,1,0,1,2,0,0,0,0.277704268,0.367547004,0.314814815,1,0.125607987,0,0,0,0,0,0,1,0,0.261151315
341,2,1,56,4,7,15,14,14,6,0,5,9,0,0,1,0.622933573,0.645846506,0.25308642,1,0.559604062,1,1,1,1,1,1,1,1,0.775705356
342,2,0,56,4,2,22,12,4,2,0,3,4,0,0,0.5,0.353952856,0.44861078,0.259259259,1,0.176380237,1,0,0,0,0,0,1,0,0.392924909
343,2,0,56,4,2,22,12,4,2,0,3,4,0,0,0.5,0.357550046,0.451706156,0.24691358,1,0.16016725,0,0,0,1,0,0,1,0,0.393320638
344,2,0,56,4,2,21,12,4,2,0,3,4,0,0,0.5,0.345963467,0.432151218,0.271604938,1,0.169724379,1,0,0,0,0,0,1,0,0.340747875
345,2,0,56,4,4,19,18,8,4,0,3,4,0,0,1,0.570825985,0.616089342,0.216049383,1,0.443126547,1,1,0,1,1,1,1,0,0.621928147
346,2,0,56,4,6,32,25,12,5,0,8,14,1,0,1,0.804356152,0.754313252,0.203703704,1,0.814745285,1,1,1,1,1,1,1,1,0.812513317
347,2,0,56,4,6,10,10,12,5,0,8,14,1,0,1,0.795963664,0.749251022,0.172839506,1,0.690246608,1,0,1,1,1,1,1,1,0.735019435
348,2,0,56,4,2,22,12,4,2,0,1,2,0,0,1,0.404503016,0.361320754,0.364197531,2,0.183206758,0,0,0,1,1,1,1,0,0.541893675
349,2,0,56,4,6,20,8,10,5,0,8,14,0.5,0,0.5,0.473882027,0.526661837,0.271604938,1,0.365816196,1,0,0,1,1,1,1,0,0.511794641
350,2,0,56,4,3,23,13,5,3,0,3,4,0,0,1,0.56753668,0.613821813,0.209876543,1,0.419745712,1,0,0,1,1,1,1,0,0.541157803
351,2,0,56,4,1,26,9,2,1,0,3,4,0,0,0.5,0.292775034,0.380698936,0.283950617,1,0.103848451,1,0,0,0,0,0,1,0,0.316086182
352,2,0,56,4,4,23,13,5,3,0,3,4,0,0,1,0.495418041,0.536611613,0.25308642,1,0.340558068,1,0,0,1,1,1,1,0,0.514490689
353,2,0,56,4,4,23,13,5,3,0,3,4,0,0,1,0.465016384,0.51145346,0.277777778,1,0.335950166,1,0,0,0,1,1,1,0,0.571291122
354,2,0,56,4,8,24,19,4,2,0,5,7,0,0,0.5,0.38961421,0.479175328,0.265432099,1,0.24985067,0,0,0,1,1,0,1,1,0.4514702
355,2,0,56,4,6,16,15,12,5,0,8,14,0.5,0,1,0.607195523,0.610883868,0.259259259,1,0.536137896,1,1,0,1,1,1,1,1,0.5686068
356,2,0,56,4,2,22,12,4,2,0,3,4,0,0,0.5,0.37119881,0.463422772,0.240740741,1,0.169809711,0,0,0,0,0,0,1,0,0.389291053
357,2,0,56,4,1,26,9,2,1,0,1,2,0,0,0.5,0.314509736,0.391867315,0.302469136,1,0.139175698,0,0,0,0,0,0,1,0,0.32399677
358,2,0,56,4,1,26,9,2,1,0,1,2,0,0,0.5,0.297147907,0.382694824,0.277777778,1,0.095912621,0,0,0,0,0,0,1,0,0.306624685
359,2,1,56,4,3,28,22,16,7,0,2,3,0,0,0.5,0.456861894,0.627620334,0.234567901,1,0.530676679,0,0,0,0,1,1,1,0,0.56645314
360,2,1,56,4,6,10,10,12,5,0,8,14,1,0,0.5,0.605233787,0.55065629,0.382716049,1,0.67062036,1,1,0,1,1,1,1,1,0.686719263
361,2,1,56,4,7,15,14,14,6,0,5,9,0,0,1,0.548710251,0.575778057,0.271604938,1,0.484426999,1,1,1,1,1,1,1,1,0.694578835
362,2,0,57,1,5,3,3,7,8,1,3,4,0.5,1,1,0.462526913,0.700445609,0.141975309,1,0.438689308,1,1,0,1,1,1,1,0,0.67084936
363,2,1,57,1,4,2,2,6,8,1,3,4,0.5,1,1,0.455225567,0.613152793,0.209876543,1,0.418039082,1,1,0,1,1,1,1,0,0.594767707
364,2,1,57,1,3,1,1,3,8,1,1,2,0,1,1,0.445273112,0.589271764,0.222222222,1,0.39201297,1,0,0,1,1,1,1,0,0.512482342
365,2,1,57,1,3,1,1,3,8,1,1,2,0.5,1,1,0.453371192,0.621767704,0.191358025,1,0.40267941,1,1,0,1,1,1,1,0,0.585415656
366,2,1,57,1,4,2,2,6,8,1,7,10,0.5,1,1,0.462669119,0.65998102,0.160493827,1,0.39986347,1,1,0,1,1,1,1,0,0.609823863
367,2,1,57,1,6,5,5,11,8,1,8,14,0.5,1,1,0.483979925,0.709758221,0.141975309,1,0.468555337,1,1,0,1,1,1,1,0,0.679480927
368,2,1,57,1,6,6,6,13,8,1,8,14,1,1,1,0.572285308,0.646504832,0.24691358,1,0.624285349,1,1,0,1,1,1,1,1,0.7666501
369,2,1,58,1,2,22,12,4,2,0,1,1,0,1,0.5,0.258272566,0.490017077,0.24691358,1,0.203344995,1,0,0,1,1,1,1,0,0.540563482
370,2,1,58,1,2,22,12,4,2,0,1,2,0,1,1,0.276737358,0.543482618,0.179012346,1,0.199163751,1,1,0,1,1,1,1,0,0.588669692
371,2,0,58,1,2,21,12,4,2,0,3,4,0,0.5,0.5,0.34136819,0.387055902,0.339506173,1,0.18952129,1,0,0,1,0,1,1,0,0.377328716
372,2,0,58,1,3,23,13,5,3,0,2,11,0,0.5,1,0.430288163,0.58538364,0.209876543,1,0.347299258,1,1,1,1,1,1,1,0,0.562151521
373,2,0,58,1,2,22,12,4,2,0,1,2,0,0.5,0.5,0.330249576,0.417221314,0.308641975,1,0.188667975,1,0,0,1,1,0,1,0,0.413951137
374,2,0,58,1,2,22,12,4,2,0,1,2,0,0.5,0.5,0.306073407,0.44221773,0.25308642,1,0.147879512,1,0,0,1,1,0,1,0,0.433581888
375,2,0,58,1,2,13,12,4,2,0,3,4,0,0,0.5,0.334804224,0.389445699,0.283950617,1,0.10999232,0,0,0,0,0,0,1,0,0.325704712
376,2,0,58,1,3,23,13,5,3,0,3,4,0,0.5,1,0.411929466,0.560727259,0.222222222,1,0.327502347,1,1,0,1,1,1,1,0,0.525730363
377,2,0,58,1,2,22,12,4,2,0,3,4,0,0.5,0.5,0.323622697,0.424149187,0.308641975,1,0.204368973,1,0,0,1,1,1,1,0,0.4308237
378,2,1,58,1,2,22,12,4,2,0,1,2,0.5,1,0.5,0.333289265,0.590750307,0.179012346,1,0.298404301,1,1,0,1,1,1,1,0,0.605992759
379,2,1,58,1,3,23,13,5,3,0,7,10,0,1,1,0.453371192,0.627620334,0.191358025,1,0.406348665,1,0,0,1,1,1,1,0,0.627219916
380,2,1,58,1,3,23,13,5,3,0,7,10,1,1,1,0.453371192,0.648342854,0.179012346,1,0.418977728,1,1,0,1,1,1,1,0,0.635547903
381,2,1,58,1,5,4,4,9,8,1,3,4,1,0.5,1,0.677231986,0.72454291,0.179012346,1,0.625138664,1,1,0,1,1,1,1,0,0.83435755
382,2,1,58,1,2,28,22,16,7,0,2,6,0,1,1,0.321773843,0.569401914,0.185185185,1,0.254714566,1,0,0,1,1,1,1,0,0.59927223
383,2,1,58,1,7,15,14,14,6,0,5,9,0,1,1,0.430577987,0.592978632,0.24691358,1,0.45797423,1,0,0,1,1,1,1,1,0.614037406
384,2,0,58,1,1,26,9,2,1,0,1,2,0,0,0.5,0.345963467,0.380299243,0.314814815,1,0.146172882,1,0,0,0,1,0,1,0,0.374584966
385,2,0,58,1,2,22,12,4,2,0,1,2,0,0.5,0.5,0.327343094,0.42165235,0.283950617,1,0.165201809,1,0,0,1,1,1,1,0,0.41175578
386,2,0,58,1,2,22,12,4,2,0,3,4,0,0.5,0.5,0.329090374,0.404247592,0.296296296,1,0.146002219,1,0,0,1,1,1,1,0,0.401823823
387,2,0,58,1,3,23,13,5,3,0,3,4,0,0.5,0.5,0.40544555,0.552836518,0.209876543,1,0.285433911,1,0,0,1,1,1,1,0,0.534744024
388,2,0,58,1,1,26,9,2,1,0,1,2,0,0.5,0.5,0.309703634,0.344346469,0.351851852,1,0.128850585,1,0,0,0,1,0,1,0,0.336369956
389,2,0,58,1,2,13,12,4,2,0,3,4,0,0,0.5,0.332857574,0.387263199,0.277777778,1,0.101800495,0,0,0,0,0,0,1,0,0.3392297
390,2,0,58,1,6,20,8,10,5,0,8,14,0.5,1,0.5,0.411335337,0.557397403,0.265432099,1,0.416503115,1,1,0,1,1,1,1,0,0.552023865
391,2,0,58,1,8,24,19,4,2,0,5,9,0,1,0.5,0.276737358,0.466143567,0.24691358,1,0.192593225,1,0,0,1,1,1,1,1,0.458420519
392,2,1,58,1,7,31,24,15,1,0,5,9,0.5,1,1,0.453371192,0.635286702,0.265432099,1,0.632477174,1,1,0,1,1,1,1,1,0.714682567
393,2,1,58,1,6,20,8,10,5,0,8,14,1,1,0.5,0.453291117,0.565523514,0.271604938,1,0.457035583,1,1,0,1,1,1,1,0,0.611810824
394,2,1,58,1,6,6,6,13,8,1,8,14,1,1,1,0.657150329,0.760617322,0.148148148,1,0.628466593,1,1,1,1,1,1,1,0,0.822942683
395,2,0,59,2,2,13,12,4,2,0,1,2,0,0,0.5,0.309556567,0.405376091,0.271604938,1,0.128082601,1,0,0,0,0,0,1,0,0.262740124
396,2,0,59,2,2,13,12,4,2,0,3,4,0,0,0.5,0.315406859,0.411412947,0.296296296,1,0.168529738,1,0,0,0,0,0,1,0,0.264633717
397,2,0,59,2,1,17,16,1,1,0,1,2,0,0,0,0.152244176,0.257134618,0.388888889,1,0.03891117,0,0,0,0,0,0,0,0,0.149898622
398,2,0,59,2,8,15,14,14,6,0,5,9,0,0,0,0.27657126,0.372786802,0.333333333,1,0.154108712,0,0,0,0,0,0,1,1,0.212976449
399,2,0,60,2,2,13,12,4,2,0,3,4,0,0,0.5,0.339776289,0.402375616,0.290123457,1,0.149500811,0,0,0,0,0,0,1,0,0.289719322
400,2,0,60,2,2,21,12,4,2,0,1,2,0,0,0.5,0.390442566,0.493026667,0.240740741,1,0.225531189,1,0,0,0,0,0,1,0,0.334146873
401,2,0,62,2,6,11,11,10,5,0,8,14,0,0,0.5,0.262660442,0.35468637,0.37654321,1,0.180390818,0,0,0,0,0,0,1,0,0.230128053
402,2,0,62,2,9,30,23,1,1,0,1,2,0,0,0,0,1.17E-10,0.969135802,1,0.073726427,0,0,0,0,0,0,0,0,0
403,2,0,62,2,1,9,9,2,1,0,1,2,0,0,0,0.26187429,0.371875586,0.388888889,1,0.22672583,0,0,0,0,0,0,0,0,0.211149124
